Year,Match Number,City,Date,Winner,Team 1,Team 2,Total Score for Team 1,Total Wicket for Team 1,Total Score for Team 2,Total Wicket for Team 2,Batting team,Bowling team,Over Number,Runs Scored in over,Runs Scored till that over,Wicket Taken in over,Wickets Taken till that over,Winning Details,Match Detail,final_score,Current Run Rate,Remaining Overs
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,7,1,8,0,3,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,1.1428571428571428,43
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,8,0,8,0,3,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,1.0,42
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,9,6,14,0,3,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,1.5555555555555556,41
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,10,0,14,0,3,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,1.4,40
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,11,1,15,0,3,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,1.3636363636363635,39
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,12,10,25,0,3,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.0833333333333335,38
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,13,8,33,0,3,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.5384615384615383,37
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,14,0,33,0,3,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.357142857142857,36
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,15,2,35,0,3,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.3333333333333335,35
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,16,3,38,0,3,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.375,34
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,17,2,40,0,3,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.3529411764705883,33
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,18,5,45,0,3,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.5,32
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,19,3,48,0,3,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.526315789473684,31
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,20,1,49,0,3,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.45,30
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,21,1,50,1,4,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.380952380952381,29
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,22,11,61,1,5,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.772727272727273,28
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,23,7,68,1,6,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.9565217391304346,27
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,24,1,69,0,6,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.875,26
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,25,3,72,0,6,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.88,25
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,26,5,77,0,6,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.9615384615384617,24
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,27,1,78,1,7,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.888888888888889,23
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,28,1,79,0,7,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.8214285714285716,22
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,29,0,79,0,7,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.7241379310344827,21
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,30,1,80,0,7,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.6666666666666665,20
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,31,5,85,0,7,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.7419354838709675,19
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,32,2,87,0,7,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.71875,18
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,33,6,93,0,7,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.8181818181818183,17
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,34,3,96,0,7,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.823529411764706,16
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,35,1,97,1,8,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.7714285714285714,15
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,36,4,101,0,8,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.8055555555555554,14
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,37,5,106,0,8,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.864864864864865,13
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,38,3,109,0,8,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.8684210526315788,12
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,39,3,112,0,8,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.871794871794872,11
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,40,2,114,0,8,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.85,10
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,41,7,121,0,8,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.951219512195122,9
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,42,2,123,1,9,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.9285714285714284,8
2011,12th Match, Group A,February 28 2011,Zimbabwe ,ZIM,CAN,298,9,123,10,CAN,ZIM,43,0,123,1,10,Zimbabwe won by 175 runs,"12th Match, Group A, Nagpur, February 28, 2011,
ICC Cricket World Cup",298,2.86046511627907,7
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,1,12,12,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,12.0,49
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,2,2,14,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,7.0,48
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,3,0,14,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,4.666666666666667,47
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,4,8,22,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.5,46
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,5,3,25,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.0,45
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,6,5,30,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.0,44
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,7,4,34,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,4.857142857142857,43
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,8,12,46,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.75,42
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,9,2,48,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.333333333333333,41
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,10,15,63,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.3,40
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,11,11,74,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.7272727272727275,39
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,12,3,77,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.416666666666667,38
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,13,4,81,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.230769230769231,37
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,14,7,88,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.285714285714286,36
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,15,7,95,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.333333333333333,35
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,16,4,99,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.1875,34
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,17,1,100,1,1,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.882352941176471,33
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,18,4,104,0,1,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.777777777777778,32
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,19,7,111,0,1,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.842105263157895,31
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,20,2,113,0,1,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.65,30
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,21,6,119,0,1,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.666666666666667,29
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,22,3,122,0,1,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.545454545454546,28
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,23,13,135,0,1,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.869565217391305,27
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,24,4,139,0,1,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.791666666666667,26
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,25,2,141,0,1,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.64,25
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,26,1,142,0,1,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.461538461538462,24
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,27,3,145,0,1,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.37037037037037,23
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,28,0,145,0,1,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.178571428571429,22
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,29,11,156,0,1,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.379310344827586,21
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,30,7,163,0,1,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.433333333333334,20
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,31,5,168,0,1,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.419354838709677,19
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,32,1,169,1,2,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.28125,18
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,33,5,174,0,2,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.2727272727272725,17
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,34,7,181,0,2,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.323529411764706,16
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,35,9,190,0,2,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.428571428571429,15
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,36,6,196,0,2,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.444444444444445,14
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,37,3,199,1,3,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.378378378378378,13
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,38,10,209,0,3,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.5,12
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,39,20,229,0,3,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.871794871794871,11
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,40,10,239,0,3,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,5.975,10
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,41,13,252,0,3,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.146341463414634,9
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,42,9,261,0,3,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.214285714285714,8
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,43,9,270,1,4,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.27906976744186,7
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,44,9,279,1,5,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.340909090909091,6
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,45,7,286,0,5,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.355555555555555,5
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,46,11,297,1,6,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.456521739130435,4
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,47,10,307,0,6,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.531914893617022,3
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,48,6,313,1,7,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.520833333333333,2
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,49,11,324,0,7,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.612244897959184,1
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,WI,NED,50,6,330,1,8,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,6.6,0
2011,13th Match, Group B (D/N),February 28 2011,West Indies ,WI,NED,330,8,115,10,NED,WI,1,1,1,0,0,West Indies won by 215 runs,"13th Match, Group B (D/N), Delhi, February 28, 2011,
ICC Cricket World Cup",330,1.0,49
