Year,Match Number,City,Date,Winner,Team 1,Team 2,Total Score for Team 1,Total Wicket for Team 1,Total Score for Team 2,Total Wicket for Team 2,Batting team,Bowling team,Over Number,Runs Scored in over,Runs Scored till that over,Wicket Taken in over,Wickets Taken till that over,Winning Details,Match Detail
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,31,3,112,0,4,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,32,5,117,0,4,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,33,10,127,0,4,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,34,1,128,0,4,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,35,3,131,0,4,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,36,3,134,0,4,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,37,2,136,0,4,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,38,4,140,0,4,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,39,2,142,2,6,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,40,3,145,0,6,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,41,0,145,0,6,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,42,5,150,0,6,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,43,3,153,0,6,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,44,7,160,0,6,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,45,4,164,0,6,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,46,21,185,0,6,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,47,2,187,0,6,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,48,11,198,0,6,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,49,8,206,0,6,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,25th Match, Pool B (D/N),March 04 2015,Pakistan ,PAK,UAE,339,6,210,8,UAE,PAK,50,4,210,2,8,Pakistan won by 129 runs,"25th Match, Pool B (D/N), Napier, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,1,4,4,0,0,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,2,10,14,0,0,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,3,0,14,1,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,4,5,19,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,5,4,23,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,6,1,24,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,7,6,30,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,8,11,41,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,9,13,54,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,10,14,68,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,11,2,70,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,12,9,79,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,13,7,86,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,14,2,88,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,15,2,90,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,16,4,94,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,17,10,104,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,18,5,109,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,19,8,117,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,20,4,121,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,21,4,125,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,22,4,129,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,23,8,137,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,24,6,143,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,25,8,151,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,26,10,161,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,27,6,167,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,28,6,173,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,29,7,180,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,30,23,203,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,31,4,207,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,32,15,222,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,33,11,233,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,34,13,246,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,35,2,248,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,36,18,266,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,37,7,273,0,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,38,5,278,1,2,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,39,8,286,0,2,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,40,13,299,0,2,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,41,17,316,0,2,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,42,9,325,0,2,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,43,15,340,1,3,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,44,10,350,0,3,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,45,16,366,0,3,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,46,16,382,0,3,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,47,4,386,1,4,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,48,11,397,1,5,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,49,6,403,0,5,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AUS,AFG,50,14,417,1,6,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,1,7,7,0,0,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,2,1,8,0,0,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,3,1,9,0,0,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,4,7,16,0,0,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,5,6,22,0,0,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,6,3,25,0,0,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,7,5,30,1,1,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,8,3,33,1,2,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,9,3,36,0,2,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,10,8,44,0,2,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,11,2,46,1,3,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,12,2,48,0,3,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,13,19,67,0,3,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,14,4,71,0,3,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,15,7,78,0,3,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,16,4,82,0,3,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,17,3,85,0,3,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,18,3,88,0,3,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,19,5,93,0,3,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,20,1,94,1,4,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,21,2,96,1,5,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,22,1,97,0,5,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,23,5,102,0,5,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,24,1,103,0,5,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,25,0,103,1,6,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,26,2,105,0,6,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,27,11,116,0,6,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,28,4,120,0,6,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,29,1,121,0,6,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,30,1,122,0,6,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,31,9,131,0,6,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,32,1,132,2,8,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,33,3,135,0,8,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,34,2,137,0,8,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,35,1,138,0,8,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,36,2,140,0,8,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,37,0,140,1,9,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,26th Match, Pool A (D/N),March 04 2015,Australia ,AUS,AFG,417,6,142,10,AFG,AUS,38,2,142,1,10,Australia won by 275 runs,"26th Match, Pool A (D/N), Perth, March 04, 2015,
ICC Cricket World Cup"
2015,27th Match, Pool A,March 05 2015,Bangladesh ,SCOT,BAN,318,8,322,4,SCOT,BAN,1,9,9,0,0,Bangladesh won by 6 wickets (with 11 balls remaining),"27th Match, Pool A, Nelson, March 05, 2015,
ICC Cricket World Cup"
2015,27th Match, Pool A,March 05 2015,Bangladesh ,SCOT,BAN,318,8,322,4,SCOT,BAN,2,2,11,0,0,Bangladesh won by 6 wickets (with 11 balls remaining),"27th Match, Pool A, Nelson, March 05, 2015,
ICC Cricket World Cup"
2015,27th Match, Pool A,March 05 2015,Bangladesh ,SCOT,BAN,318,8,322,4,SCOT,BAN,3,3,14,1,1,Bangladesh won by 6 wickets (with 11 balls remaining),"27th Match, Pool A, Nelson, March 05, 2015,
ICC Cricket World Cup"
2015,27th Match, Pool A,March 05 2015,Bangladesh ,SCOT,BAN,318,8,322,4,SCOT,BAN,4,3,17,0,1,Bangladesh won by 6 wickets (with 11 balls remaining),"27th Match, Pool A, Nelson, March 05, 2015,
ICC Cricket World Cup"
2015,27th Match, Pool A,March 05 2015,Bangladesh ,SCOT,BAN,318,8,322,4,SCOT,BAN,5,3,20,0,1,Bangladesh won by 6 wickets (with 11 balls remaining),"27th Match, Pool A, Nelson, March 05, 2015,
ICC Cricket World Cup"
